,X,id,studentID,groupID,v1label,v1value,v2label,v2value,v3label,v3value,numShapes,matchingScheme,requestedTime,timeUsed,timerDisplay,numErrors,shapesMatched,proximityValue,timestamp,TimeUsedSec,gender
172,537,4435,qwerty1234,MAT336S14,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,48993,1,2,24,54,2014-05-05 15:20:28,48.993,1
173,539,4434,pslough,MAT336S14,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,43971,1,0,24,54,2014-05-05 15:20:24,43.971,1
174,540,4431,pslough,MAT336S14,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,41850,1,3,24,54,2014-05-05 15:19:37,41.85,1
175,541,4432,123456789a,MAT336S14,Gender,F,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,55457,1,0,24,54,2014-05-05 15:19:37,55.457,0
176,542,4430,pslough,MAT336S14,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,41004,1,0,24,54,2014-05-05 15:18:47,41.004,1
177,167,13845,378108,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,43972,1,0,24,54,2015-04-29 15:29:22,43.972,0
178,168,13844,"KUMNSTAY
dajiba",MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,47893,1,14,24,54,2015-04-29 15:28:57,47.893,1
179,169,13842,111,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,both,0,29815,1,0,24,54,2015-04-29 15:28:34,29.815,0
180,170,13843,378108,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,shape,0,34972,1,0,24,54,2015-04-29 15:28:34,34.972,0
181,171,13841,gandu,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,46198,1,2,24,54,2015-04-29 15:28:07,46.198,1
182,172,13840,"KUMNSTAY
dajiba",MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,both,0,51659,1,14,24,54,2015-04-29 15:28:03,51.659,1
183,173,13839,111,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,shape,0,43735,1,2,24,54,2015-04-29 15:27:50,43.735,0
184,174,13838,378108,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,both,0,31798,1,0,24,54,2015-04-29 15:27:36,31.798,0
185,175,13837,IAMGANDALF,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,both,0,38429,1,1,24,54,2015-04-29 15:27:23,38.429,1
186,176,13836,gandu,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,36931,1,0,24,54,2015-04-29 15:27:14,36.931,1
187,177,13835,"KUMNSTAY
dajiba",MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,68961,1,5,24,54,2015-04-29 15:27:04,68.961,1
188,178,13834,q,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,54847,1,1,24,54,2015-04-29 15:26:56,54.847,0
189,179,13833,378108,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,36044,1,2,24,54,2015-04-29 15:26:48,36.044,0
190,180,13832,111,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,33956,1,0,24,54,2015-04-29 15:26:47,33.956,0
191,181,13831,TomBrady,MAT336S15,Gender,Male,#N/A,#N/A,#N/A,#N/A,24,shape,0,35785,1,0,24,54,2015-04-29 15:26:45,35.785,1
192,182,13830,IAMGANDALF,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,36021,1,0,24,54,2015-04-29 15:26:39,36.021,1
193,183,13829,gandu,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,49997,1,3,24,54,2015-04-29 15:26:31,49.997,1
194,184,13828,311252,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,38679,1,1,24,54,2015-04-29 15:26:08,38.679,1
195,185,13827,TomBrady,MAT336S15,Gender,Male,#N/A,#N/A,#N/A,#N/A,24,shape,0,37938,1,0,24,54,2015-04-29 15:26:06,37.938,1
196,186,13826,q,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,both,0,37061,1,0,24,54,2015-04-29 15:25:55,37.061,0
197,187,13825,111,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,58482,1,3,24,54,2015-04-29 15:25:53,58.482,0
198,188,13824,IAMGANDALF,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,35837,1,0,24,54,2015-04-29 15:25:52,35.837,1
199,189,13823,"KUMNSTAY
dajiba",MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,53942,1,1,24,54,2015-04-29 15:25:41,53.942,1
200,190,13822,gandu,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,both,0,39138,1,0,24,54,2015-04-29 15:25:26,39.138,1
201,191,13821,TomBrady,MAT336S15,Gender,Male,#N/A,#N/A,#N/A,#N/A,24,shape,0,37790,1,1,24,54,2015-04-29 15:25:23,37.79,1
202,192,13820,311252,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,both,0,35052,1,0,24,54,2015-04-29 15:25:11,35.052,1
203,193,13819,q,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,38296,1,1,24,54,2015-04-29 15:25:00,38.296,0
204,194,13818,IAMGANDALF,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,44247,1,1,24,54,2015-04-29 15:24:51,44.247,1
205,195,13817,TomBrady,MAT336S15,Gender,Male,#N/A,#N/A,#N/A,#N/A,24,shape,0,39934,1,1,24,54,2015-04-29 15:24:28,39.934,1
206,196,13816,311252,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,45196,1,0,24,54,2015-04-29 15:24:22,45.196,1
207,197,13815,flowers,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,optionColor,0,29206,1,2,24,54,2015-04-29 15:24:09,29.206,0
208,198,13814,q,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,shape,0,50477,1,1,24,54,2015-04-29 15:24:03,50.477,0
209,199,13813,flowers,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,both,0,38642,1,1,24,54,2015-04-29 15:23:35,38.642,0
210,200,13812,311252,MAT336S15,Gender,M,#N/A,#N/A,#N/A,#N/A,24,shape,0,39363,1,0,24,54,2015-04-29 15:23:24,39.363,1
211,201,13811,flowers,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,diffColor,0,34972,1,0,24,54,2015-04-29 15:22:51,34.972,0
212,202,13810,flowers,MAT336S15,Gender,F,#N/A,#N/A,#N/A,#N/A,24,shape,0,34919,1,2,24,54,2015-04-29 15:22:03,34.919,0
213,408,5003,2014220,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23705,1,0,15,54,2014-08-29 13:03:29,23.705,1
214,409,5000,98,MATH22015,Gender:,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,29542,1,2,15,54,2014-08-29 13:03:08,29.542,1
215,410,4998,98,MATH22015,Gender:,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,31245,1,4,15,54,2014-08-29 13:02:34,31.245,1
216,411,4996,123456789,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,36229,1,1,15,54,2014-08-29 13:00:48,36.229,0
217,412,4995,123456789,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,21646,1,0,15,54,2014-08-29 13:00:02,21.646,0
218,413,4994,5230053,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,20657,1,0,15,54,2014-08-29 12:56:28,20.657,1
219,414,4992,5025,MATH22015,Gender,Male,#N/A,#N/A,#N/A,#N/A,15,shape,0,29102,1,2,15,54,2014-08-29 12:56:06,29.102,1
220,415,4993,765378,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,32117,1,1,15,54,2014-08-29 12:56:06,32.117,0
221,416,4989,17,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,27249,1,1,15,54,2014-08-29 12:56:05,27.249,0
222,417,4990,45687,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,30276,1,0,15,54,2014-08-29 12:56:05,30.276,0
223,418,4991,051095,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,33171,1,4,15,54,2014-08-29 12:56:05,33.171,0
224,419,4987,1854512,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,31190,1,0,15,54,2014-08-29 12:56:04,31.19,0
225,420,4988,2014220,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,30141,1,1,15,54,2014-08-29 12:56:04,30.141,1
226,421,4985,5152,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,27632,1,0,15,54,2014-08-29 12:56:03,27.632,0
227,422,4986,123456,MATH22015,Gender,female,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,28746,1,0,15,54,2014-08-29 12:56:03,28.746,0
228,423,4982,25698,MATH22015,Gender,Female,#N/A,#N/A,#N/A,#N/A,15,shape,0,26840,1,0,15,54,2014-08-29 12:56:02,26.84,0
229,424,4983,12345,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,27206,1,0,15,54,2014-08-29 12:56:02,27.206,0
230,425,4984,56565,MATH22015,Gender,Female,#N/A,#N/A,#N/A,#N/A,15,shape,0,35046,1,1,15,54,2014-08-29 12:56:02,35.046,0
231,426,4981,1337,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,26102,1,0,15,54,2014-08-29 12:56:01,26.102,1
232,427,4979,23,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,25110,1,0,15,54,2014-08-29 12:56:00,25.11,1
233,428,4980,129834,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24998,1,0,15,54,2014-08-29 12:56:00,24.998,1
234,429,4973,06231994,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,25422,1,0,15,54,2014-08-29 12:55:59,25.422,1
235,430,4974,98,MATH22015,Gender:,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,26918,1,1,15,54,2014-08-29 12:55:59,26.918,1
236,431,4975,BlueSmurf,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,22935,1,1,15,54,2014-08-29 12:55:59,22.935,0
237,432,4976,786543,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,22813,1,0,15,54,2014-08-29 12:55:59,22.813,0
238,433,4977,10320,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,26678,1,0,15,54,2014-08-29 12:55:59,26.678,1
239,434,4978,9027,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23576,1,0,15,54,2014-08-29 12:55:59,23.576,1
240,435,4969,001010110,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,23950,1,1,15,54,2014-08-29 12:55:58,23.95,1
241,436,4970,542574,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24960,1,0,15,54,2014-08-29 12:55:58,24.96,0
242,437,4971,23761,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,25274,1,0,15,54,2014-08-29 12:55:58,25.274,0
243,438,4972,2039,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23548,1,0,15,54,2014-08-29 12:55:58,23.548,1
244,439,4966,800857734,MATH22015,Gender,Male,#N/A,#N/A,#N/A,#N/A,15,shape,0,21002,1,1,15,54,2014-08-29 12:55:57,21.002,1
245,440,4967,5168,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23800,1,1,15,54,2014-08-29 12:55:57,23.8,0
246,441,4968,123456789,MATH22015,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,23550,1,1,15,54,2014-08-29 12:55:57,23.55,0
247,442,4964,54689,MATH22015,Gender,Female,#N/A,#N/A,#N/A,#N/A,15,shape,0,23617,1,0,15,54,2014-08-29 12:55:56,23.617,0
248,443,4965,3546464,MATH22015,Gender,Male,#N/A,#N/A,#N/A,#N/A,15,shape,0,23286,1,0,15,54,2014-08-29 12:55:56,23.286,1
249,444,4963,654,MATH22015,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,20710,1,0,15,54,2014-08-29 12:55:53,20.71,1
250,372,5081,88888888,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,22351,1,0,15,54,2014-08-29 14:06:14,22.351,0
251,373,5080,5555555,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23997,1,1,15,54,2014-08-29 14:06:09,23.997,0
252,374,5079,88888888,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,22247,1,0,15,54,2014-08-29 14:05:11,22.247,0
253,375,5078,7856242,MATH22018,GENDER,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,26793,1,0,15,54,2014-08-29 14:04:24,26.793,0
254,376,5074,7856242,MATH22018,GENDER,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,28721,1,0,15,54,2014-08-29 14:02:33,28.721,0
255,377,5068,5485,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,32442,1,0,15,54,2014-08-29 13:56:42,32.442,0
256,378,5067,43214123,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,26799,1,1,15,54,2014-08-29 13:56:33,26.799,1
257,379,5066,12345,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,28871,1,0,15,54,2014-08-29 13:56:22,28.871,0
258,380,5065,1111111111112,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,41397,1,4,15,54,2014-08-29 13:56:07,41.397,0
259,381,5064,0,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,29711,1,3,15,54,2014-08-29 13:55:58,29.711,1
260,382,5063,27183952,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,23668,1,0,15,54,2014-08-29 13:55:53,23.668,1
261,383,5062,475476,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,32369,1,0,15,54,2014-08-29 13:55:52,32.369,0
262,384,5061,9876765564,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,29569,1,1,15,54,2014-08-29 13:55:51,29.569,0
263,385,5058,29384854,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,28969,1,3,15,54,2014-08-29 13:55:50,28.969,1
264,386,5059,109974857,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,25154,1,0,15,54,2014-08-29 13:55:50,25.154,0
265,387,5060,678567,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,26663,1,1,15,54,2014-08-29 13:55:50,26.663,0
266,388,5056,974580,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,27157,1,0,15,54,2014-08-29 13:55:49,27.157,0
267,389,5057,33446644,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,31325,1,3,15,54,2014-08-29 13:55:49,31.325,1
268,390,5055,7856242,MATH22018,GENDER,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,31512,1,0,15,54,2014-08-29 13:55:48,31.512,0
269,391,5052,109,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,26927,1,0,15,54,2014-08-29 13:55:47,26.927,0
270,392,5053,77865,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24377,1,1,15,54,2014-08-29 13:55:47,24.377,1
271,393,5054,5859,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,31517,1,1,15,54,2014-08-29 13:55:47,31.517,0
272,394,5046,41556562,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,28254,1,0,15,54,2014-08-29 13:55:46,28.254,0
273,395,5047,77777777,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,27290,1,1,15,54,2014-08-29 13:55:46,27.29,0
274,396,5048,5597,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24113,1,3,15,54,2014-08-29 13:55:46,24.113,0
275,397,5049,3145453,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,26570,1,0,15,54,2014-08-29 13:55:46,26.57,0
276,398,5050,2964,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,28081,1,0,15,54,2014-08-29 13:55:46,28.081,0
277,399,5051,10,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,30721,1,0,15,54,2014-08-29 13:55:46,30.721,0
278,400,5043,5555555,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24859,1,0,15,54,2014-08-29 13:55:45,24.859,0
279,401,5044,1234,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,30097,1,1,15,54,2014-08-29 13:55:45,30.097,0
280,402,5045,58745,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,28105,1,3,15,54,2014-08-29 13:55:45,28.105,0
281,403,5042,123456789,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,27140,1,0,15,54,2014-08-29 13:55:44,27.14,0
282,404,5040,7048644809,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,27346,1,2,15,54,2014-08-29 13:55:43,27.346,0
283,405,5041,87654321,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,shape,0,25206,1,0,15,54,2014-08-29 13:55:43,25.206,0
284,406,5038,88888888,MATH22018,Gender,F,#N/A,#N/A,#N/A,#N/A,15,diffColor,0,24297,1,0,15,54,2014-08-29 13:55:42,24.297,0
285,407,5039,41815652,MATH22018,Gender,M,#N/A,#N/A,#N/A,#N/A,15,shape,0,23671,1,0,15,54,2014-08-29 13:55:42,23.671,1
286,625,1791,"CharlieFoxtrot
R",msp2013,gender,M,Age,28,#N/A,#N/A,21,shape,0,52277,1,0,21,54,2013-06-14 13:20:40,52.277,1
287,632,1784,TT,msp2013,gender,m,,#N/A,#N/A,#N/A,21,diffColor,0,80738,1,0,21,54,2013-06-14 13:18:08,80.738,1
288,640,1778,TY,msp2013,Gender,F,,#N/A,#N/A,#N/A,21,diffColor,0,74952,1,15,21,54,2013-06-14 13:17:42,74.952,0
289,647,1769,dr,msp2013,Gender,F,Age,40,#N/A,#N/A,21,diffColor,0,41166,1,0,21,54,2013-06-14 13:17:23,41.166,0
290,653,1763,AH,msp2013,GENDER,F,,#N/A,#N/A,#N/A,21,diffColor,0,88693,1,2,21,54,2013-06-14 13:15:32,88.693,0
291,656,1760,sj,msp2013,Gender,m,,#N/A,#N/A,#N/A,21,diffColor,0,72874,1,2,21,54,2013-06-14 13:08:13,72.874,1
292,663,1753,TY,msp2013,Gender,F,,#N/A,#N/A,#N/A,21,shape,0,93888,1,19,21,54,2013-06-14 12:29:27,93.888,0
293,665,1751,AH,msp2013,GENDER,F,,#N/A,#N/A,#N/A,21,shape,0,79302,1,0,21,54,2013-06-14 12:29:13,79.302,0
294,668,1748,"CharlieFoxtrot
R",msp2013,gender,M,Age,28,#N/A,#N/A,21,shape,0,55415,1,1,21,54,2013-06-14 12:29:10,55.415,1
295,670,1745,TT,msp2013,gender,m,,#N/A,#N/A,#N/A,21,shape,0,66989,1,0,21,54,2013-06-14 12:28:58,66.989,1
296,671,1746,sj,msp2013,Gender,m,,#N/A,#N/A,#N/A,21,shape,0,60881,1,1,21,54,2013-06-14 12:28:58,60.881,1
297,674,1741,dr,msp2013,Gender,F,Age,40,#N/A,#N/A,21,shape,0,45431,1,0,21,54,2013-06-14 12:28:53,45.431,0
298,694,1705,statcat,msp2013,gender,M,,#N/A,#N/A,#N/A,21,shape,0,53308,1,1,21,54,2013-06-14 12:21:47,53.308,1
299,697,1693,statcat,msp2013,gender,M,,#N/A,#N/A,#N/A,21,shape,0,65364,1,0,21,54,2013-06-14 12:20:46,65.364,1
300,706,1659,statcat,msp2013,gender,M,,#N/A,#N/A,#N/A,21,shape,0,75081,1,1,21,54,2013-06-14 12:18:26,75.081,1
301,575,1988,"123456789
71811",mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,47175,1,0,24,54,2013-10-25 10:32:05,47.175,0
302,576,1987,EdNigma,mth22601,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,45024,1,0,24,54,2013-10-25 10:18:11,45.024,1
303,578,1985,me,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,87025,1,1,24,54,2013-10-25 10:17:58,87.025,0
304,579,1983,264142,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,60245,1,2,24,54,2013-10-25 10:17:32,60.245,0
305,580,1984,student,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,54908,1,0,24,54,2013-10-25 10:17:32,54.908,0
306,581,1982,student277,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,53189,1,0,24,54,2013-10-25 10:17:31,53.189,0
307,582,1981,Stats10,mth22601,Gender,M,Attempt,3,#N/A,#N/A,24,diffColor,0,54939,1,0,24,54,2013-10-25 10:17:21,54.939,1
308,583,1980,"123456789
71811",mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,57783,1,1,24,54,2013-10-25 10:17:20,57.783,0
309,584,1979,abc123,mth22601,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,52797,1,0,24,54,2013-10-25 10:17:17,52.797,1
310,585,1977,student,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,47652,1,1,24,54,2013-10-25 10:17:15,47.652,0
311,586,1978,AR,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,54082,1,1,24,54,2013-10-25 10:17:15,54.082,0
312,587,1975,Student2,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,63921,1,0,24,54,2013-10-25 10:17:14,63.921,0
313,588,1976,270702,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,50309,1,1,24,54,2013-10-25 10:17:14,50.309,0
314,589,1973,2262,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,49942,1,0,24,54,2013-10-25 10:17:13,49.942,0
315,590,1974,student,mth22601,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,51030,1,3,24,54,2013-10-25 10:17:13,51.03,1
316,592,1971,Student1,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,47568,1,2,24,54,2013-10-25 10:17:08,47.568,0
317,593,1970,sbm0612,mth22601,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,44793,1,1,24,54,2013-10-25 10:17:07,44.793,0
318,594,1969,2790,mth22601,Gender,f,Attempt,2,#N/A,#N/A,24,diffColor,0,49633,1,0,24,54,2013-10-25 10:17:02,49.633,0
319,595,1968,JL,mth22601,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,46044,1,0,24,54,2013-10-25 10:16:58,46.044,1
320,596,1967,Stats10,mth22601,Gender,M,Attempt,2,#N/A,#N/A,24,diffColor,0,65936,1,0,24,54,2013-10-25 10:16:06,65.936,1
321,597,1966,me,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,93944,1,2,24,54,2013-10-25 10:15:38,93.944,0
322,598,1964,AR,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,57051,1,1,24,54,2013-10-25 10:15:12,57.051,0
323,599,1965,student277,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,70363,1,1,24,54,2013-10-25 10:15:12,70.363,0
324,600,1963,student,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,55552,1,0,24,54,2013-10-25 10:15:05,55.552,0
325,601,1962,student,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,54994,1,0,24,54,2013-10-25 10:15:00,54.994,0
326,603,1960,EdNigma,mth22601,gender,m,attempt,1,#N/A,#N/A,24,diffColor,0,50699,1,0,24,54,2013-10-25 10:14:49,50.699,1
327,604,1959,Student2,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,69900,1,0,24,54,2013-10-25 10:14:46,69.9,0
328,605,1958,Student1,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,65187,1,3,24,54,2013-10-25 10:14:45,65.187,0
329,606,1957,264142,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,64409,1,1,24,54,2013-10-25 10:14:43,64.409,0
330,607,1956,Stats10,mth22601,Gender,M,Attempt,1,#N/A,#N/A,24,diffColor,0,81759,1,1,24,54,2013-10-25 10:14:42,81.759,1
331,608,1955,abc123,mth22601,gender,m,attempt,1,#N/A,#N/A,24,diffColor,0,59885,1,0,24,54,2013-10-25 10:14:34,59.885,1
332,610,1953,JL,mth22601,gender,m,attempt,1,#N/A,#N/A,24,diffColor,0,51370,1,0,24,54,2013-10-25 10:14:30,51.37,1
333,611,1952,270702,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,47831,1,0,24,54,2013-10-25 10:14:29,47.831,0
334,612,1951,sbm0612,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,64727,1,0,24,54,2013-10-25 10:14:22,64.727,0
335,613,1950,2262,mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,48960,1,0,24,54,2013-10-25 10:14:13,48.96,0
336,614,1949,student,mth22601,gender,m,attempt,1,#N/A,#N/A,24,diffColor,0,46640,1,0,24,54,2013-10-25 10:14:04,46.64,1
337,615,1948,"123456789
71811",mth22601,gender,f,attempt,1,#N/A,#N/A,24,diffColor,0,56766,1,0,24,54,2013-10-25 10:13:24,56.766,0
338,616,1947,2790,mth22601,Gender,f,Attempt,1,#N/A,#N/A,24,diffColor,0,76020,1,3,24,54,2013-10-25 10:13:16,76.02,0
339,544,2020,MG,mth22602,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,53765,1,0,24,54,2013-10-25 13:31:42,53.765,1
340,545,2018,MG,mth22602,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,65589,1,3,24,54,2013-10-25 13:17:13,65.589,1
341,546,2017,SGTBrighton,mth22602,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,74760,1,7,24,54,2013-10-25 13:17:11,74.76,1
342,547,2016,Me01,mth22602,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,72605,1,1,24,54,2013-10-25 13:17:10,72.605,1
343,548,2015,Keags,mth22602,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,56770,1,2,24,54,2013-10-25 13:16:54,56.77,0
344,549,2014,"274469
SwaggyMcDangles",mth22602,gender,m,attempt,2,#N/A,#N/A,24,diffColor,0,58194,1,6,24,54,2013-10-25 13:16:53,58.194,1
345,550,2013,MFrench,mth22602,gender,f,attempt,2,#N/A,#N/A,24,diffColor,0,49308,1,0,24,54,2013-10-25 13:16:52,49.308,0
